Number_Inserted,Time_Taken
176525, 0.002000
176526, 0.002000
176527, 0.002000
176528, 0.002000
176529, 0.003000
176530, 0.002000
176531, 0.002000
176532, 0.002000
176533, 0.002000
176534, 0.002000
176535, 0.003000
176536, 0.002000
176537, 0.002000
176538, 0.002000
176539, 0.002000
176540, 0.003000
176541, 0.002000
176542, 0.002000
176543, 0.002000
176544, 0.002000
176545, 0.002000
176546, 0.002000
176547, 0.003000
176548, 0.002000
176549, 0.002000
176550, 0.002000
176551, 0.002000
176552, 0.002000
176553, 0.002000
176554, 0.002000
176555, 0.003000
176556, 0.002000
176557, 0.002000
176558, 0.002000
176559, 0.002000
176560, 0.003000
176561, 0.002000
176562, 0.002000
176563, 0.002000
176564, 0.003000
176565, 0.002000
176566, 0.002000
176567, 0.003000
176568, 0.002000
176569, 0.002000
176570, 0.002000
176571, 0.002000
176572, 0.002000
176573, 0.002000
176574, 0.002000
176575, 0.002000
176576, 0.002000
176577, 0.002000
176578, 0.002000
176579, 0.002000
176580, 0.002000
176581, 0.002000
176582, 0.002000
176583, 0.002000
176584, 0.002000
176585, 0.002000
176586, 0.002000
176587, 0.003000
176588, 0.002000
176589, 0.002000
176590, 0.002000
176591, 0.002000
176592, 0.002000
176593, 0.002000
176594, 0.002000
176595, 0.003000
176596, 0.003000
176597, 0.003000
176598, 0.003000
176599, 0.002000
176600, 0.003000
176601, 0.002000
176602, 0.003000
176603, 0.002000
176604, 0.002000
176605, 0.001000
176606, 0.002000
176607, 0.002000
176608, 0.003000
176609, 0.002000
176610, 0.002000
176611, 0.002000
176612, 0.002000
176613, 0.002000
176614, 0.002000
176615, 0.003000
176616, 0.003000
176617, 0.002000
176618, 0.002000
176619, 0.002000
176620, 0.002000
176621, 0.002000
176622, 0.002000
176623, 0.002000
176624, 0.003000
176625, 0.002000
176626, 0.003000
176627, 0.002000
176628, 0.002000
176629, 0.002000
176630, 0.002000
176631, 0.002000
176632, 0.002000
176633, 0.002000
176634, 0.002000
176635, 0.002000
176636, 0.002000
176637, 0.002000
176638, 0.002000
176639, 0.003000
176640, 0.002000
176641, 0.002000
176642, 0.002000
176643, 0.002000
176644, 0.002000
176645, 0.002000
176646, 0.002000
176647, 0.003000
176648, 0.003000
176649, 0.002000
176650, 0.002000
176651, 0.002000
176652, 0.002000
176653, 0.002000
176654, 0.002000
176655, 0.002000
176656, 0.002000
176657, 0.002000
176658, 0.002000
176659, 0.002000
176660, 0.002000
176661, 0.002000
176662, 0.002000
176663, 0.002000
176664, 0.002000
176665, 0.002000
176666, 0.002000
176667, 0.002000
176668, 0.002000
176669, 0.002000
176670, 0.002000
176671, 0.002000
176672, 0.002000
176673, 0.002000
176674, 0.002000
176675, 0.003000
176676, 0.002000
176677, 0.003000
176678, 0.002000
176679, 0.002000
176680, 0.002000
176681, 0.002000
176682, 0.002000
176683, 0.002000
176684, 0.002000
176685, 0.002000
176686, 0.002000
176687, 0.002000
176688, 0.002000
176689, 0.002000
176690, 0.002000
176691, 0.002000
176692, 0.003000
176693, 0.002000
176694, 0.002000
176695, 0.002000
176696, 0.002000
176697, 0.003000
176698, 0.002000
176699, 0.003000
176700, 0.002000
176701, 0.002000
176702, 0.002000
176703, 0.002000
176704, 0.002000
176705, 0.002000
176706, 0.002000
176707, 0.002000
176708, 0.002000
176709, 0.002000
176710, 0.003000
176711, 0.002000
176712, 0.002000
176713, 0.002000
176714, 0.002000
176715, 0.003000
176716, 0.002000
176717, 0.002000
176718, 0.002000
176719, 0.002000
176720, 0.002000
176721, 0.002000
176722, 0.002000
176723, 0.002000
176724, 0.003000
176725, 0.002000
176726, 0.002000
176727, 0.002000
176728, 0.003000
176729, 0.002000
176730, 0.002000
176731, 0.002000
176732, 0.002000
176733, 0.003000
176734, 0.002000
176735, 0.002000
176736, 0.002000
176737, 0.002000
176738, 0.002000
176739, 0.002000
176740, 0.003000
176741, 0.002000
176742, 0.002000
176743, 0.003000
176744, 0.002000
176745, 0.002000
176746, 0.002000
176747, 0.003000
176748, 0.002000
176749, 0.002000
176750, 0.003000
176751, 0.002000
176752, 0.002000
176753, 0.002000
176754, 0.002000
176755, 0.003000
176756, 0.002000
176757, 0.002000
176758, 0.002000
176759, 0.002000
176760, 0.002000
176761, 0.003000
176762, 0.002000
176763, 0.002000
176764, 0.002000
176765, 0.002000
176766, 0.002000
176767, 0.002000
176768, 0.002000
176769, 0.003000
176770, 0.002000
176771, 0.002000
176772, 0.002000
176773, 0.002000
176774, 0.002000
176775, 0.003000
176776, 0.002000
176777, 0.002000
176778, 0.002000
176779, 0.002000
176780, 0.002000
176781, 0.002000
176782, 0.002000
176783, 0.003000
176784, 0.002000
176785, 0.002000
176786, 0.002000
176787, 0.002000
176788, 0.002000
176789, 0.002000
176790, 0.003000
176791, 0.002000
176792, 0.002000
176793, 0.002000
176794, 0.002000
176795, 0.003000
176796, 0.002000
176797, 0.002000
176798, 0.003000
176799, 0.002000
176800, 0.002000
176801, 0.003000
176802, 0.002000
176803, 0.003000
176804, 0.002000
176805, 0.002000
176806, 0.002000
176807, 0.002000
176808, 0.002000
176809, 0.002000
176810, 0.002000
176811, 0.002000
176812, 0.003000
176813, 0.002000
176814, 0.002000
176815, 0.002000
176816, 0.003000
176817, 0.002000
176818, 0.003000
176819, 0.002000
176820, 0.002000
176821, 0.002000
176822, 0.002000
176823, 0.002000
176824, 0.002000
176825, 0.003000
176826, 0.002000
176827, 0.002000
176828, 0.002000
176829, 0.002000
176830, 0.002000
176831, 0.002000
176832, 0.003000
176833, 0.002000
176834, 0.002000
176835, 0.002000
176836, 0.002000
176837, 0.003000
176838, 0.002000
176839, 0.002000
176840, 0.002000
176841, 0.002000
176842, 0.002000
176843, 0.002000
176844, 0.002000
176845, 0.003000
176846, 0.002000
176847, 0.002000
176848, 0.002000
176849, 0.003000
176850, 0.002000
176851, 0.002000
176852, 0.002000
176853, 0.002000
176854, 0.002000
176855, 0.002000
176856, 0.002000
176857, 0.002000
176858, 0.002000
176859, 0.002000
176860, 0.002000
176861, 0.002000
176862, 0.002000
176863, 0.002000
176864, 0.002000
176865, 0.002000
176866, 0.002000
176867, 0.002000
176868, 0.002000
176869, 0.002000
176870, 0.002000
176871, 0.002000
176872, 0.002000
176873, 0.002000
176874, 0.002000
176875, 0.002000
176876, 0.002000
176877, 0.002000
176878, 0.002000
176879, 0.002000
176880, 0.002000
176881, 0.002000
176882, 0.002000
176883, 0.002000
176884, 0.002000
176885, 0.003000
176886, 0.002000
176887, 0.002000
176888, 0.002000
176889, 0.002000
176890, 0.002000
176891, 0.002000
176892, 0.003000
176893, 0.002000
176894, 0.002000
176895, 0.002000
176896, 0.002000
176897, 0.002000
176898, 0.002000
176899, 0.002000
176900, 0.002000
176901, 0.002000
176902, 0.002000
176903, 0.002000
176904, 0.002000
176905, 0.002000
176906, 0.002000
176907, 0.003000
176908, 0.002000
176909, 0.002000
176910, 0.002000
176911, 0.002000
176912, 0.002000
176913, 0.001000
176914, 0.003000
176915, 0.002000
176916, 0.002000
176917, 0.002000
176918, 0.002000
176919, 0.002000
176920, 0.001000
176921, 0.002000
176922, 0.003000
176923, 0.002000
176924, 0.002000
176925, 0.002000
176926, 0.002000
176927, 0.002000
176928, 0.002000
176929, 0.002000
176930, 0.002000
176931, 0.002000
176932, 0.002000
176933, 0.002000
176934, 0.002000
176935, 0.002000
176936, 0.002000
176937, 0.002000
176938, 0.002000
176939, 0.002000
176940, 0.002000
176941, 0.002000
176942, 0.002000
176943, 0.002000
176944, 0.002000
176945, 0.002000
176946, 0.002000
176947, 0.002000
176948, 0.002000
176949, 0.002000
176950, 0.002000
176951, 0.002000
176952, 0.002000
176953, 0.003000
176954, 0.002000
176955, 0.002000
176956, 0.003000
176957, 0.002000
176958, 0.002000
176959, 0.003000
176960, 0.002000
176961, 0.002000
176962, 0.002000
176963, 0.002000
176964, 0.002000
176965, 0.002000
176966, 0.002000
176967, 0.002000
176968, 0.002000
176969, 0.002000
176970, 0.002000
176971, 0.002000
176972, 0.002000
176973, 0.002000
176974, 0.002000
176975, 0.002000
176976, 0.002000
176977, 0.002000
176978, 0.002000
176979, 0.001000
176980, 0.002000
176981, 0.002000
176982, 0.002000
176983, 0.003000
176984, 0.002000
176985, 0.002000
176986, 0.002000
176987, 0.002000
176988, 0.002000
176989, 0.002000
176990, 0.002000
176991, 0.002000
176992, 0.002000
176993, 0.002000
176994, 0.002000
176995, 0.002000
176996, 0.002000
176997, 0.002000
176998, 0.002000
176999, 0.002000
177000, 0.003000
177001, 0.002000
177002, 0.002000
177003, 0.002000
177004, 0.002000
177005, 0.002000
177006, 0.002000
177007, 0.003000
177008, 0.002000
177009, 0.003000
177010, 0.002000
177011, 0.002000
177012, 0.002000
177013, 0.002000
177014, 0.003000
177015, 0.002000
177016, 0.003000
177017, 0.002000
177018, 0.002000
177019, 0.002000
177020, 0.002000
177021, 0.002000
177022, 0.002000
177023, 0.002000
177024, 0.002000
177025, 0.002000
177026, 0.002000
177027, 0.002000
177028, 0.002000
177029, 0.002000
177030, 0.002000
177031, 0.002000
177032, 0.002000
177033, 0.002000
177034, 0.002000
177035, 0.002000
177036, 0.002000
177037, 0.003000
177038, 0.002000
177039, 0.002000
177040, 0.002000
177041, 0.002000
177042, 0.002000
177043, 0.002000
177044, 0.002000
177045, 0.002000
177046, 0.002000
177047, 0.002000
177048, 0.002000
177049, 0.002000
177050, 0.002000
177051, 0.002000
177052, 0.002000
177053, 0.002000
177054, 0.002000
177055, 0.002000
177056, 0.002000
177057, 0.002000
177058, 0.002000
177059, 0.002000
177060, 0.002000
177061, 0.003000
177062, 0.002000
177063, 0.002000
177064, 0.002000
177065, 0.002000
177066, 0.002000
177067, 0.002000
177068, 0.002000
177069, 0.002000
177070, 0.002000
177071, 0.002000
177072, 0.002000
177073, 0.002000
177074, 0.002000
177075, 0.002000
177076, 0.002000
177077, 0.002000
177078, 0.002000
177079, 0.002000
177080, 0.002000
177081, 0.002000
177082, 0.002000
177083, 0.002000
177084, 0.002000
177085, 0.002000
177086, 0.002000
177087, 0.002000
177088, 0.002000
177089, 0.002000
177090, 0.002000
177091, 0.002000
177092, 0.002000
177093, 0.002000
177094, 0.002000
177095, 0.002000
177096, 0.002000
177097, 0.002000
177098, 0.002000
177099, 0.002000
177100, 0.003000
177101, 0.002000
177102, 0.002000
177103, 0.001000
177104, 0.002000
177105, 0.003000
177106, 0.002000
177107, 0.002000
177108, 0.001000
177109, 0.002000
177110, 0.002000
177111, 0.002000
177112, 0.002000
177113, 0.002000
177114, 0.002000
177115, 0.003000
177116, 0.002000
177117, 0.002000
177118, 0.002000
177119, 0.002000
177120, 0.003000
177121, 0.002000
177122, 0.003000
177123, 0.002000
177124, 0.002000
177125, 0.002000
177126, 0.002000
177127, 0.002000
177128, 0.002000
177129, 0.002000
177130, 0.002000
177131, 0.002000
177132, 0.002000
177133, 0.002000
177134, 0.002000
177135, 0.002000
177136, 0.002000
177137, 0.002000
177138, 0.003000
177139, 0.002000
177140, 0.002000
177141, 0.002000
177142, 0.002000
177143, 0.002000
177144, 0.002000
177145, 0.002000
177146, 0.002000
177147, 0.002000
177148, 0.002000
177149, 0.002000
177150, 0.002000
177151, 0.002000
177152, 0.002000
177153, 0.002000
177154, 0.002000
177155, 0.002000
177156, 0.002000
177157, 0.002000
177158, 0.002000
177159, 0.002000
177160, 0.002000
177161, 0.002000
177162, 0.002000
177163, 0.002000
177164, 0.002000
177165, 0.002000
177166, 0.002000
177167, 0.002000
177168, 0.002000
177169, 0.002000
177170, 0.002000
177171, 0.003000
177172, 0.002000
177173, 0.003000
177174, 0.002000
177175, 0.002000
177176, 0.003000
177177, 0.002000
177178, 0.002000
177179, 0.002000
177180, 0.002000
177181, 0.002000
177182, 0.003000
177183, 0.002000
177184, 0.003000
177185, 0.002000
177186, 0.002000
177187, 0.002000
177188, 0.002000
177189, 0.003000
177190, 0.002000
177191, 0.002000
177192, 0.003000
177193, 0.001000
177194, 0.002000
177195, 0.002000
177196, 0.002000
177197, 0.002000
177198, 0.003000
177199, 0.002000
177200, 0.002000
177201, 0.002000
177202, 0.002000
177203, 0.002000
177204, 0.002000
177205, 0.002000
177206, 0.002000
177207, 0.002000
177208, 0.002000
177209, 0.002000
177210, 0.002000
177211, 0.002000
177212, 0.002000
177213, 0.002000
177214, 0.003000
177215, 0.002000
177216, 0.002000
177217, 0.003000
177218, 0.002000
177219, 0.002000
177220, 0.002000
177221, 0.002000
177222, 0.002000
177223, 0.002000
177224, 0.002000
177225, 0.002000
177226, 0.002000
177227, 0.002000
177228, 0.002000
177229, 0.003000
177230, 0.002000
177231, 0.002000
177232, 0.002000
177233, 0.002000
177234, 0.002000
177235, 0.002000
177236, 0.002000
177237, 0.002000
177238, 0.003000
177239, 0.002000
177240, 0.002000
177241, 0.002000
177242, 0.002000
177243, 0.002000
177244, 0.002000
177245, 0.002000
177246, 0.002000
177247, 0.002000
177248, 0.002000
177249, 0.002000
177250, 0.002000
177251, 0.002000
177252, 0.002000
177253, 0.002000
177254, 0.002000
177255, 0.002000
177256, 0.002000
177257, 0.002000
177258, 0.002000
177259, 0.002000
177260, 0.002000
177261, 0.002000
177262, 0.002000
177263, 0.002000
177264, 0.002000
177265, 0.002000
177266, 0.002000
177267, 0.002000
177268, 0.002000
177269, 0.002000
177270, 0.002000
177271, 0.002000
177272, 0.002000
177273, 0.002000
177274, 0.002000
177275, 0.002000
177276, 0.003000
177277, 0.002000
177278, 0.002000
177279, 0.002000
177280, 0.003000
177281, 0.002000
177282, 0.003000
177283, 0.002000
177284, 0.002000
177285, 0.002000
177286, 0.002000
177287, 0.002000
177288, 0.002000
177289, 0.002000
177290, 0.002000
177291, 0.002000
177292, 0.002000
177293, 0.002000
177294, 0.002000
177295, 0.003000
177296, 0.003000
177297, 0.002000
177298, 0.002000
177299, 0.002000
177300, 0.002000
177301, 0.002000
177302, 0.002000
177303, 0.002000
177304, 0.002000
177305, 0.002000
177306, 0.002000
177307, 0.002000
177308, 0.002000
177309, 0.002000
177310, 0.002000
177311, 0.002000
177312, 0.002000
177313, 0.002000
177314, 0.002000
177315, 0.002000
177316, 0.002000
177317, 0.002000
177318, 0.002000
177319, 0.002000
177320, 0.002000
177321, 0.002000
177322, 0.002000
177323, 0.002000
177324, 0.002000
177325, 0.002000
177326, 0.002000
177327, 0.002000
177328, 0.004000
177329, 0.002000
177330, 0.002000
177331, 0.002000
177332, 0.002000
177333, 0.002000
177334, 0.002000
177335, 0.002000
177336, 0.002000
177337, 0.002000
177338, 0.002000
177339, 0.002000
177340, 0.002000
177341, 0.002000
177342, 0.002000
177343, 0.002000
177344, 0.002000
177345, 0.002000
177346, 0.002000
177347, 0.002000
177348, 0.002000
177349, 0.002000
177350, 0.002000
177351, 0.002000
177352, 0.002000
177353, 0.002000
177354, 0.002000
177355, 0.002000
177356, 0.002000
177357, 0.002000
177358, 0.002000
177359, 0.003000
177360, 0.002000
177361, 0.002000
177362, 0.002000
177363, 0.002000
177364, 0.002000
177365, 0.002000
177366, 0.002000
177367, 0.002000
177368, 0.002000
177369, 0.002000
177370, 0.002000
177371, 0.002000
177372, 0.002000
177373, 0.002000
177374, 0.002000
177375, 0.002000
177376, 0.002000
177377, 0.002000
177378, 0.002000
177379, 0.002000
177380, 0.002000
177381, 0.002000
177382, 0.002000
177383, 0.003000
177384, 0.002000
177385, 0.002000
177386, 0.002000
177387, 0.002000
177388, 0.002000
177389, 0.002000
177390, 0.002000
177391, 0.002000
177392, 0.002000
177393, 0.002000
177394, 0.002000
177395, 0.002000
177396, 0.002000
177397, 0.002000
177398, 0.002000
177399, 0.002000
177400, 0.002000
177401, 0.002000
177402, 0.002000
177403, 0.002000
177404, 0.002000
177405, 0.002000
177406, 0.002000
177407, 0.002000
177408, 0.002000
177409, 0.002000
177410, 0.002000
177411, 0.002000
177412, 0.002000
177413, 0.002000
177414, 0.003000
177415, 0.002000
177416, 0.003000
177417, 0.002000
177418, 0.002000
177419, 0.002000
177420, 0.002000
177421, 0.002000
177422, 0.002000
177423, 0.002000
177424, 0.002000
177425, 0.002000
177426, 0.002000
177427, 0.002000
177428, 0.002000
177429, 0.002000
177430, 0.002000
177431, 0.002000
177432, 0.002000
177433, 0.002000
177434, 0.002000
177435, 0.002000
177436, 0.002000
177437, 0.003000
177438, 0.002000
177439, 0.002000
177440, 0.002000
177441, 0.002000
177442, 0.002000
177443, 0.002000
177444, 0.002000
177445, 0.002000
177446, 0.002000
177447, 0.002000
177448, 0.002000
177449, 0.002000
177450, 0.002000
177451, 0.002000
177452, 0.003000
177453, 0.002000
177454, 0.002000
177455, 0.002000
177456, 0.002000
177457, 0.002000
177458, 0.002000
177459, 0.002000
177460, 0.002000
177461, 0.002000
177462, 0.002000
177463, 0.002000
177464, 0.002000
177465, 0.002000
177466, 0.002000
177467, 0.003000
177468, 0.002000
177469, 0.002000
177470, 0.002000
177471, 0.002000
177472, 0.002000
177473, 0.002000
177474, 0.002000
177475, 0.003000
177476, 0.002000
177477, 0.002000
177478, 0.002000
177479, 0.002000
177480, 0.002000
177481, 0.002000
177482, 0.002000
177483, 0.002000
177484, 0.002000
177485, 0.002000
177486, 0.002000
177487, 0.002000
177488, 0.002000
177489, 0.002000
177490, 0.003000
177491, 0.002000
177492, 0.002000
177493, 0.002000
177494, 0.002000
177495, 0.003000
177496, 0.002000
177497, 0.002000
177498, 0.002000
177499, 0.002000
177500, 0.002000
177501, 0.002000
177502, 0.002000
177503, 0.002000
177504, 0.002000
177505, 0.002000
177506, 0.002000
177507, 0.002000
177508, 0.002000
177509, 0.002000
177510, 0.002000
177511, 0.002000
177512, 0.002000
177513, 0.002000
177514, 0.002000
177515, 0.002000
177516, 0.002000
177517, 0.002000
177518, 0.002000
177519, 0.002000
177520, 0.002000
177521, 0.002000
177522, 0.002000
177523, 0.002000
177524, 0.002000
177525, 0.002000
177526, 0.002000
177527, 0.002000
177528, 0.002000
177529, 0.003000
177530, 0.002000
177531, 0.002000
177532, 0.002000
177533, 0.002000
177534, 0.002000
177535, 0.002000
177536, 0.002000
177537, 0.002000
177538, 0.002000
177539, 0.002000
177540, 0.002000
177541, 0.002000
177542, 0.002000
177543, 0.002000
177544, 0.002000
177545, 0.003000
177546, 0.002000
177547, 0.002000
177548, 0.002000
177549, 0.002000
177550, 0.002000
177551, 0.002000
177552, 0.002000
177553, 0.002000
177554, 0.002000
177555, 0.002000
177556, 0.002000
177557, 0.002000
177558, 0.002000
177559, 0.002000
177560, 0.002000
177561, 0.002000
177562, 0.002000
177563, 0.002000
177564, 0.002000
177565, 0.002000
177566, 0.002000
177567, 0.002000
177568, 0.002000
177569, 0.003000
177570, 0.002000
177571, 0.002000
177572, 0.002000
177573, 0.002000
177574, 0.002000
177575, 0.002000
177576, 0.002000
177577, 0.002000
177578, 0.002000
177579, 0.002000
177580, 0.002000
177581, 0.002000
177582, 0.002000
177583, 0.002000
177584, 0.002000
177585, 0.002000
177586, 0.002000
177587, 0.002000
177588, 0.002000
177589, 0.002000
177590, 0.002000
177591, 0.002000
177592, 0.002000
177593, 0.002000
177594, 0.002000
177595, 0.002000
177596, 0.002000
177597, 0.002000
177598, 0.002000
177599, 0.002000
177600, 0.003000
177601, 0.002000
177602, 0.002000
177603, 0.002000
177604, 0.002000
177605, 0.003000
177606, 0.002000
177607, 0.002000
177608, 0.002000
177609, 0.002000
177610, 0.002000
177611, 0.002000
177612, 0.002000
177613, 0.002000
177614, 0.002000
177615, 0.003000
177616, 0.002000
177617, 0.002000
177618, 0.002000
177619, 0.003000
177620, 0.002000
177621, 0.002000
177622, 0.002000
177623, 0.003000
177624, 0.002000
177625, 0.002000
177626, 0.002000
177627, 0.002000
177628, 0.002000
177629, 0.002000
177630, 0.002000
177631, 0.002000
177632, 0.002000
177633, 0.002000
177634, 0.002000
177635, 0.002000
177636, 0.002000
177637, 0.002000
177638, 0.002000
177639, 0.002000
177640, 0.002000
177641, 0.002000
177642, 0.002000
177643, 0.002000
177644, 0.002000
177645, 0.002000
177646, 0.002000
177647, 0.002000
177648, 0.002000
177649, 0.002000
177650, 0.002000
177651, 0.002000
177652, 0.002000
177653, 0.003000
177654, 0.002000
177655, 0.003000
177656, 0.002000
177657, 0.002000
177658, 0.002000
177659, 0.002000
177660, 0.002000
177661, 0.002000
177662, 0.002000
177663, 0.002000
177664, 0.003000
177665, 0.002000
177666, 0.002000
177667, 0.002000
177668, 0.003000
177669, 0.002000
177670, 0.002000
177671, 0.003000
177672, 0.002000
177673, 0.002000
177674, 0.002000
177675, 0.002000
177676, 0.002000
177677, 0.002000
177678, 0.002000
177679, 0.003000
177680, 0.002000
177681, 0.002000
177682, 0.002000
177683, 0.002000
177684, 0.002000
177685, 0.002000
177686, 0.002000
177687, 0.002000
177688, 0.003000
177689, 0.002000
177690, 0.002000
177691, 0.002000
177692, 0.002000
177693, 0.002000
177694, 0.002000
177695, 0.002000
177696, 0.002000
177697, 0.003000
177698, 0.002000
177699, 0.002000
177700, 0.002000
177701, 0.002000
177702, 0.002000
177703, 0.002000
177704, 0.002000
177705, 0.003000
177706, 0.002000
177707, 0.002000
177708, 0.002000
177709, 0.002000
177710, 0.002000
177711, 0.002000
177712, 0.002000
177713, 0.002000
177714, 0.002000
177715, 0.002000
177716, 0.002000
177717, 0.002000
177718, 0.002000
177719, 0.002000
177720, 0.002000
177721, 0.002000
177722, 0.002000
177723, 0.002000
177724, 0.002000
177725, 0.002000
177726, 0.002000
177727, 0.002000
177728, 0.002000
177729, 0.003000
177730, 0.002000
177731, 0.002000
177732, 0.002000
177733, 0.002000
177734, 0.002000
177735, 0.002000
177736, 0.002000
177737, 0.002000
177738, 0.002000
177739, 0.002000
177740, 0.002000
177741, 0.002000
177742, 0.002000
177743, 0.002000
177744, 0.002000
177745, 0.002000
177746, 0.002000
177747, 0.002000
177748, 0.002000
177749, 0.002000
177750, 0.002000
177751, 0.002000
177752, 0.002000
177753, 0.002000
177754, 0.002000
177755, 0.002000
177756, 0.002000
177757, 0.002000
177758, 0.002000
177759, 0.002000
177760, 0.003000
177761, 0.002000
177762, 0.003000
177763, 0.003000
177764, 0.002000
177765, 0.002000
177766, 0.002000
177767, 0.003000
177768, 0.002000
177769, 0.002000
177770, 0.002000
177771, 0.002000
177772, 0.002000
177773, 0.002000
177774, 0.002000
177775, 0.003000
177776, 0.002000
177777, 0.002000
177778, 0.002000
177779, 0.002000
177780, 0.002000
177781, 0.002000
177782, 0.002000
177783, 0.002000
177784, 0.002000
177785, 0.002000
177786, 0.002000
177787, 0.002000
177788, 0.002000
177789, 0.002000
177790, 0.002000
177791, 0.002000
177792, 0.002000
177793, 0.002000
177794, 0.002000
177795, 0.002000
177796, 0.002000
177797, 0.002000
177798, 0.002000
177799, 0.002000
177800, 0.003000
177801, 0.002000
177802, 0.002000
177803, 0.002000
177804, 0.002000
177805, 0.002000
177806, 0.002000
177807, 0.002000
177808, 0.002000
177809, 0.002000
177810, 0.002000
177811, 0.002000
177812, 0.002000
177813, 0.003000
177814, 0.003000
177815, 0.002000
177816, 0.002000
177817, 0.002000
177818, 0.002000
177819, 0.002000
177820, 0.002000
177821, 0.002000
177822, 0.002000
177823, 0.002000
177824, 0.002000
177825, 0.002000
177826, 0.002000
177827, 0.002000
177828, 0.002000
177829, 0.002000
177830, 0.002000
177831, 0.003000
177832, 0.002000
177833, 0.002000
177834, 0.002000
177835, 0.002000
177836, 0.002000
177837, 0.002000
177838, 0.002000
177839, 0.002000
177840, 0.002000
177841, 0.002000
177842, 0.002000
177843, 0.002000
177844, 0.002000
177845, 0.002000
177846, 0.002000
177847, 0.002000
177848, 0.002000
177849, 0.002000
177850, 0.002000
177851, 0.002000
177852, 0.002000
177853, 0.002000
177854, 0.002000
177855, 0.002000
177856, 0.002000
177857, 0.002000
177858, 0.002000
177859, 0.002000
177860, 0.002000
177861, 0.002000
177862, 0.003000
177863, 0.002000
177864, 0.002000
177865, 0.002000
177866, 0.003000
177867, 0.002000
177868, 0.002000
177869, 0.002000
177870, 0.002000
177871, 0.002000
177872, 0.002000
177873, 0.002000
177874, 0.002000
177875, 0.002000
177876, 0.002000
177877, 0.002000
177878, 0.002000
177879, 0.002000
177880, 0.002000
177881, 0.002000
177882, 0.003000
177883, 0.002000
177884, 0.002000
177885, 0.002000
177886, 0.002000
177887, 0.002000
177888, 0.002000
177889, 0.002000
177890, 0.002000
177891, 0.002000
177892, 0.002000
177893, 0.002000
177894, 0.002000
177895, 0.002000
177896, 0.002000
177897, 0.002000
177898, 0.002000
177899, 0.002000
177900, 0.002000
177901, 0.002000
177902, 0.002000
177903, 0.002000
177904, 0.002000
177905, 0.002000
177906, 0.002000
177907, 0.003000
177908, 0.002000
177909, 0.002000
177910, 0.002000
177911, 0.002000
177912, 0.002000
177913, 0.002000
177914, 0.002000
177915, 0.003000
177916, 0.002000
177917, 0.002000
177918, 0.002000
177919, 0.002000
177920, 0.003000
177921, 0.002000
177922, 0.002000
177923, 0.002000
177924, 0.002000
177925, 0.002000
177926, 0.002000
177927, 0.002000
177928, 0.002000
177929, 0.002000
177930, 0.002000
177931, 0.002000
177932, 0.002000
177933, 0.002000
177934, 0.002000
177935, 0.002000
177936, 0.002000
177937, 0.002000
177938, 0.003000
177939, 0.002000
177940, 0.002000
177941, 0.002000
177942, 0.002000
177943, 0.002000
177944, 0.002000
177945, 0.002000
177946, 0.002000
177947, 0.002000
177948, 0.002000
177949, 0.002000
177950, 0.002000
177951, 0.002000
177952, 0.002000
177953, 0.002000
177954, 0.002000
177955, 0.002000
177956, 0.002000
177957, 0.002000
177958, 0.002000
177959, 0.002000
177960, 0.002000
177961, 0.002000
177962, 0.002000
177963, 0.002000
177964, 0.002000
177965, 0.002000
177966, 0.002000
177967, 0.002000
177968, 0.002000
177969, 0.002000
177970, 0.002000
177971, 0.003000
177972, 0.003000
177973, 0.002000
177974, 0.002000
177975, 0.002000
177976, 0.003000
177977, 0.002000
177978, 0.002000
177979, 0.002000
177980, 0.002000
177981, 0.002000
177982, 0.003000
177983, 0.002000
177984, 0.002000
177985, 0.002000
177986, 0.002000
177987, 0.002000
177988, 0.002000
177989, 0.002000
177990, 0.002000
177991, 0.002000
177992, 0.002000
177993, 0.002000
177994, 0.002000
177995, 0.002000
177996, 0.002000
177997, 0.002000
177998, 0.002000
177999, 0.002000
178000, 0.002000
178001, 0.002000
178002, 0.002000
178003, 0.003000
178004, 0.002000
178005, 0.002000
178006, 0.002000
178007, 0.002000
178008, 0.002000
178009, 0.002000
178010, 0.002000
178011, 0.002000
178012, 0.002000
178013, 0.003000
178014, 0.002000
178015, 0.002000
178016, 0.003000
178017, 0.002000
178018, 0.002000
178019, 0.002000
178020, 0.002000
178021, 0.002000
178022, 0.002000
178023, 0.002000
178024, 0.002000
178025, 0.002000
178026, 0.002000
178027, 0.002000
178028, 0.003000
178029, 0.002000
178030, 0.003000
178031, 0.002000
178032, 0.002000
178033, 0.002000
178034, 0.002000
178035, 0.002000
178036, 0.002000
178037, 0.002000
178038, 0.002000
178039, 0.002000
178040, 0.002000
178041, 0.002000
178042, 0.002000
178043, 0.002000
178044, 0.002000
178045, 0.002000
178046, 0.002000
178047, 0.002000
178048, 0.002000
178049, 0.002000
178050, 0.002000
178051, 0.002000
178052, 0.003000
178053, 0.002000
178054, 0.002000
178055, 0.002000
178056, 0.002000
178057, 0.002000
178058, 0.002000
178059, 0.003000
178060, 0.002000
178061, 0.002000
178062, 0.002000
178063, 0.002000
178064, 0.002000
178065, 0.002000
178066, 0.002000
178067, 0.002000
178068, 0.002000
178069, 0.002000
178070, 0.002000
178071, 0.002000
178072, 0.002000
178073, 0.002000
178074, 0.002000
178075, 0.002000
178076, 0.002000
178077, 0.002000
